Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma	th_p	th_m	th_g	dth_g	H_g
281	8.16113293367784	1.4893880935175363	308.40667628135117	13.406676281351167	5.498351693452637	0.30242394543296536	16.63472209918324	0.5282054998806845	10.748412559946571	1.0880610202677772	103.59207671402015	-103.48857599275303	-1.5150077941174411	860.206678259452	8.39437255301024
