Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma	th_p	th_m	th_g	dth_g	H_g	R0_g	Peak24	Contrast
608	6.528786022181201	1.7549809677088661	175.7602698319807	-4.2397301680192925	19.087888316954636	1.3720984354759804	6.963287811093713	2.3621018476549143	8.265454114282685	1.2453397149843848	140.062651440712	-119.48203324203428	0.0	141.0	2.762411724432376e-38	11.710357319086931	161.10334597656046	0.29354867931390305
