Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma	th_p	th_m	th_g	dth_g	H_g	R0_g	Peak24	Contrast
192	28.189240898917518	2.6612348382025073	5.537245707878533	-19.462754292121467	37.711245186259454	2.555856920440248	37.22182667653162	1.3730959602281863	47.831305682823086	3.7803615379191338	115.07885116241522	-74.0236949526365	17.29990033366465	236.73617876361746	41.911492486941036	35.73377815444934	-64.92346459271111	-0.6574234305929264
