Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma
595	39.52424742201539	0.9140740175184792	194.77256085882416	34.772560858824164	47.069412306955556	0.9747227714376966	54.3571639251664	3.970260401918566	83.91698139631508	22.494095702991366
