Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma	th_p	th_m	th_g	dth_g	H_g
70	3.4432284534205237	0.9216877490335349	52.098724358044464	12.098724358044464	43.27943972721253	0.9412998737453085	4.540998882240145	1.227650851591227	4.016469490839399	0.7476141168638883	158.9061453063549	-133.31848492530656	0.0	60.0	2.401687404893148
