Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma	th_p	th_m	th_g	dth_g	H_g
494	6.226844303376478	1.1643800588148394	261.2591382615748	1.2591382615747762	17.786254003193246	1.5858250366004027	10.467591981753808	2.040137635385831	9.02524432443935	2.0222503030347894	103.31872804142989	-103.85839784999567	-1.9609353735412058	114.92510717831705	4.095366861442174
