Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma	th_p	th_m	th_g	dth_g	H_g	R0_g	Peak24	Contrast
146	9.944574341027845	1.2065818078645385	57.819188532935996	87.81918853293598	10.602055676166176	0.9984991089628984	24.392340413968604	2.532031640186314	12.306460507060025	2.1048227764706713	94.79100796531588	-99.95240658137243	-0.45734227010784656	483.7085328894766	18.615402707596026	8.254015411956884	28.51085208855681	0.4628178815636449
