Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma
486	36.99538593782315	1.9224489306164478	240.29331170027606	0.2933117002760639	2112.762897585776	2.9082640624607845	48.141895011912375	2.626269646544271	55.42585902597179	5.750404146192448
