Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma
532	10.860119163526283	0.42164112562680944	286.7265559284445	-3.2734440715555024	45.52399005967197	0.45545324699897977	27.646774644292897	1.1726703526967235	27.084432238779645	3.2714208829868325
