Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma	th_p	th_m	th_g	dth_g	H_g	R0_g	Peak24	Contrast
193	11.54735452995597	0.5571125392731608	272.79847334158103	37.79847334158103	17.296990898802324	1.0525984952616185	18.875398364290746	3.7355862680567578	26.413819435885156	5.520214243950192	99.62719001739072	-66.09949718041969	18.725344890072947	153.99774876891988	17.82892209832377	10.70977003539778	1354.5024368739316	2.4140995766731077
