Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma	th_p	th_m	th_g	dth_g	H_g	R0_g	Peak24	Contrast
426	17.562501323002277	1.1253315970923334	176.0773590463493	-23.9226409536507	25.826063879663465	1.68310637633826	32.15788309614218	3.0933586032046683	18.36970965881689	2.700443941316602	103.59326593777729	-119.1531886003972	-5.267186332461707	1829.7038698741378	16.654408198562912	22.06055036621637	4.406463475435693	0.19799082494257586
