Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma	th_p	th_m	th_g	dth_g	H_g
8	5.927888616041011	2.715621682370353	251.27228058922717	-8.727719410772835	2.6265673169020203	0.599909291778919	6.321831501245909	2.2060305608982964	8.511448081179045	2.1122936232456233	nan	-119.88215811254531	0.0	60.0	3.781133920225311
