Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma	th_p	th_m	th_g	dth_g	H_g
501	5.487792408478324	1.1445804448110424	17.765899405223333	-72.23410059477666	4.6728480149643055	0.8648855560777697	7.188922199454071	1.5486637245123367	8.159329292948353	1.4813358996175987	50.50706554565798	-89.83894866427144	0.0	60.0	3.55367030096166
