Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma
642	16.84161253408604	1.6549423055303665	30.863490797124378	-14.136509202875622	46.651523101977446	1.6939760159718953	40.16002052997105	4.20000463595563	24.534023288144834	2.722660008395916
