Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma	th_p	th_m	th_g	dth_g	H_g
208	5.155955882034794	1.46645980370034	230.17638036277322	-34.823619637226784	4.202780963262917	0.7959857539335553	6.015829710890204	1.6641503693029933	9.30789162834296	3.311929872221256	62.60149131789336	-109.48371647129821	0.11516026229620041	102.15107275420395	3.988336717075658
