Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma	th_p	th_m	th_g	dth_g	H_g
249	5.008741643441102	0.7861810544253592	247.8259426357881	12.825942635788095	10.321755248378274	0.4243093268772247	6.447428571668242	1.555162476308778	10.053343922261586	2.633186806881529	110.85548578666976	-116.05696399600953	-10.90764035662256	893.6757340972358	3.6976707114980645
