Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma
609	6.9980369840165455	2.3084191290400957	130.75303558912327	-4.246964410876728	2.822271937638543	0.915898484249665	7.497260250408274	2.0002788647812046	7.7644088437068906	2.2868433934988297
