Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma	th_p	th_m	th_g	dth_g	H_g
135	6.707535587952598	1.8839967552291828	293.7893744262314	-11.210625573768596	8.592979317231292	0.5731585612503165	20.582964359329377	3.0131516878715727	13.193983016157704	2.3352551395476158	81.39651470676131	-72.1063535399681	8.125285923804002	55.48422515517286	6.369574802769337
