Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma	th_p	th_m	th_g	dth_g	H_g	R0_g	Peak24	Contrast
611	9.483093496351234	1.3553169467010218	224.50358940740514	-0.49641059259485587	9.771416691869879	1.1636066216975596	12.30499789144565	1.158790284408988	11.876583513438227	1.9021380307855162	104.36542776443281	-64.41622534636764	19.898151456333444	134.79545113732814	17.872266008917013	8.764528589336306	176.72937334041183	1.463236662485939
