Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma	th_p	th_m	th_g	dth_g	H_g	R0_g	Peak24	Contrast
700	25.11328161544763	8.10273878910379	109.21130026207045	4.211300262070452	12.996830060208001	3.591747875512858	23.15081494570006	3.105191261162505	34.91981779828745	6.776940268509282	25.071086050270026	-50.742555618473986	-15.842544041221078	68.22249627579366	36.16842506328847	19.123234569853025	12.271896282128937	0.4539558058688199
