Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma	th_p	th_m	th_g	dth_g	H_g	R0_g	Peak24	Contrast
128	9.031742046083	1.5834526702663245	64.8323835514765	39.8323835514765	6.697540463956615	1.1635825053454905	16.227469338174316	1.5763703173456054	9.0083719589282	2.043471942228312	93.90482515990573	-82.94532033213892	6.76183153145286	169.4832733986304	14.128362792137692	7.145684189378497	107.6426625131683	1.0733595121999906
