Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma	th_p	th_m	th_p_841	th_m_841	th_p_210	th_m_210	th_g	dth_g	H_g	H_d	H_d_out	H_d_in	R0_g	Peak24	Contrast
541	4.741062288330089	0.7320422421378577	94.42314120504655	-0.576858794953452	17.52754410506577	1.548786312536378	8.226796139316047	1.2881228576650168	9.725896903654608	1.433764253911521	95.14970289243831	-99.92809868768398	14.13667293498446	-76.1120240573386	114.70393370796535	nan	0.0	141.0	9.80109402271107	23.24585841692028	7.8136978164874575	15.432160600432823	4.2663355470372215	11.635464618478842	0.37557597255169656
