Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma	th_p	th_m	th_p_841	th_m_841	th_p_210	th_m_210	th_g	dth_g	H_g	H_d	R0_g	Peak24	Contrast
245	9.377919813961194	0.39640687667702856	10.953332909983844	0.9533329099838443	28.686487024967988	0.8578587475806161	12.228954905242269	0.8255005661391904	19.4393939289375	2.1584417887298497	61.69782561984445	-87.84559719078885	31.459269830564402	-51.761022207673534	122.08669848809458	-110.40087260129434	-10.256493233061871	125.13078410824443	19.25508001243815	13.046939505568618	9.860595121019369	13.48238719973707	0.8113355776332534
