Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma	th_p	th_m	th_p_841	th_m_841	th_p_210	th_m_210	th_g	dth_g	H_g	H_d	H_d_out	H_d_in	R0_g	Peak24	Contrast
207	4.126396606641206	0.5545516174717691	78.96910511121389	-11.030894888786108	62.65235245815089	1.120019184508168	15.256993825279078	0.6463295110729093	4.6619215127355424	0.0	124.71333591311966	-107.03535070939188	102.67988612074873	-10.8563944137138	nan	nan	0.0	141.0	2.762411724432376e-38	11.179509065471755	-1.8985223999253718	13.078031465397126	8.94316862245142	-1.4110012482738006	-0.007644285153729648
