Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma	th_p	th_m	th_p_841	th_m_841	th_p_210	th_m_210	th_g	dth_g	H_g	H_d	H_d_out	H_d_in	R0_g	Peak24	Contrast
529	6.83866695418557	0.47545110544806946	40.25894587643035	20.258945876430353	15.348441076067099	0.6247860158419247	9.867113593916432	2.4958737137451363	13.584874979950783	1.6842863488987292	84.55903394119623	-84.50905771796516	74.05552476138725	-50.800369977518244	142.11437306018212	-122.53737160140906	9.933046199603027	395.11134131471823	9.620050125297494	10.695445395008413	-1.0935577596043817	11.789003154612795	6.869809567136174	43.49813415757612	0.5473318006730253
