Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma	th_p	th_m	th_p_841	th_m_841	th_p_210	th_m_210	th_g	dth_g	H_g	H_d	H_d_out	H_d_in	R0_g	Peak24	Contrast
125	11.65091460837098	0.4120709770032658	243.73035616127197	18.73035616127197	25.381229354408415	0.5222864220529055	27.073385479848547	12.063327101024212	33.161859707485675	1.9647872230313441	93.19916516313145	-77.78874404410277	42.89728100643231	-62.6121480729814	133.28619666473958	-107.63702740859547	13.74737485379156	800.0102338170893	24.259574519440907	22.14318549526034	0.5780808206785331	21.565104674581807	12.838816077998667	52.6587389406996	0.8004549010530615
