Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma	th_p	th_m	th_p_841	th_m_841	th_p_210	th_m_210	th_g	dth_g	H_g	H_d	H_d_out	H_d_in	R0_g	Peak24	Contrast
700	29.55149406131008	10.104859892629877	72.6686784035772	-32.3313215964228	18.420862942142783	6.038662810866089	20.777073217935378	1.7989550938002512	33.465253387500674	7.846669437101592	25.071086050270026	-50.742555618473986	3.650435355125083	-11.00572239125313	97.3232190366715	-66.1944495008324	-15.842544041221078	68.22249627579366	36.270162668911745	0.45750149461995804	-29.201465170968728	29.658966665588686	23.733224205489662	9.29453066703521	0.3287546446583906
