Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma	th_p	th_m	th_p_841	th_m_841	th_p_210	th_m_210	th_g	dth_g	H_g	H_d	R0_g	Peak24	Contrast
478	10.896553693550697	4.372701126993782	320.52625606855247	-24.47374393144753	12.15723273410047	0.9018394950428924	11.4427748206661	1.880698078916581	9.827654049988045	1.139565454575134	83.84190692829196	-105.24446787269284	2.15095805542353	-70.17258796131784	152.21266440154685	-143.94345081275878	-9.0372252227175	190.13695109747536	18.921139620321178	17.49713767211216	5.888400486176225	11.162514819551715	0.27920605136316345
