Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma	th_p	th_m	th_p_841	th_m_841	th_p_210	th_m_210	th_g	dth_g	H_g	H_d	H_d_out	H_d_in	R0_g	Peak24	Contrast
524	3.999447060321628	1.6694167759696146	342.8520504873174	-2.147949512682601	19.846008451297003	1.3375947372161743	6.942140928585062	1.0358653283891925	5.316746255358337	1.346320745587046	108.88531978094582	-66.2602885106798	7.2044285779198844	-7.371280516790705	nan	nan	0.0	141.0	6.005647098243739	13.970002238943081	0.14581131607984377	13.824190922863238	2.981166220971779	9.582769568281982	0.2922164612496382
