Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma	th_p	th_m	th_p_841	th_m_841	th_p_210	th_m_210	th_g	dth_g	H_g	H_d	H_d_out	H_d_in	R0_g	Peak24	Contrast
493	7.2461439843186195	0.6106091735963255	336.1604509619654	-18.83954903803459	12.768971849691654	0.833430229718101	16.804959644621196	2.9529854207933277	12.423048335326879	1.4933632934882493	86.90757350263664	-73.12097286007929	49.74419305444053	-31.70826401252367	119.34630428493176	-117.3275879409797	2.5064207475168923	166.23769741420588	6.478133868985485	11.523517450807422	-1.494820317027628	13.01833776783505	7.5147397860004785	108.98195136651553	0.5098860162559695
