Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma	th_p	th_m	th_p_841	th_m_841	th_p_210	th_m_210	th_g	dth_g	H_g	H_d	R0_g	Peak24	Contrast
518	4.477790966570472	0.0699687890199443	64.79065145917647	-0.20934854082352672	9.750809866041102	0.9637517159823947	4.145390995224957	1.000014084120662	5.171574512701179	0.8755844399594628	nan	nan	49.41104163332261	-55.27626380852896	nan	nan	0.0	141.0	7.429100248060471	12.499025409850345	3.815285150218198	24.967215803178263	0.399794321457097
