Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma	th_p	th_m	th_p_841	th_m_841	th_p_210	th_m_210	th_g	dth_g	H_g	H_d	R0_g	Peak24	Contrast
460	7.49355993921383	0.9334659680690601	68.31501972944724	-61.68498027055276	9.098495093772698	1.322886458281628	12.151229942769845	1.9014676174121996	7.765870228821665	1.73800557952304	98.52169544447335	-124.5268314401968	52.57316831844079	-112.94524282843044	nan	nan	0.0	141.0	2.762411724432376e-38	18.57314086456568	17.85157017198749	-1.7964030478152662	-0.05601579113939064
