Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma	th_p	th_m	th_p_841	th_m_841	th_p_210	th_m_210	th_g	dth_g	H_g	H_d	R0_g	Peak24	Contrast
167	10.193737566427952	0.5925928067373265	180.4784625302263	45.478462530226295	13.238424484352931	0.9242943459150954	13.012848106220806	1.9941225501821167	16.51913310730738	1.6078078944167784	93.0326044828127	-76.26638037780438	27.995272761759082	-51.7916020053013	142.70690421003428	-114.20337591583773	1.193817382707774	176.6236031347965	17.476388416119683	15.003165699149013	9.469549206255827	18.944014482256595	0.5271945189548872
