Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma	th_p	th_m	th_p_841	th_m_841	th_p_210	th_m_210	th_g	dth_g	H_g	H_d	R0_g	Peak24	Contrast
152	6.735319302150929	2.2762918388140734	22.782174296832316	-12.217825703167684	11.671777419412122	1.3127296114316291	8.83883470693764	1.4572528580134818	8.568607619866357	1.1254859977433622	74.82766764166912	-6.3307308124952755	54.306307509747114	-6.3307308124952755	115.1237916895627	-103.72946978896044	0.0	141.0	9.261886654957546	8.838431959414589	5.613473295358878	238.09799016299698	1.7166458619786236
