Seq	R0_fit	R0_sigma	pa_circ	delta_pa	Rc	Rc_sigma	R90p	R90p_sigma	R90n	R90n_sigma	th_p	th_m	th_p_841	th_m_841	th_p_210	th_m_210	th_g	dth_g	H_g	H_d	R0_g	Peak24	Contrast
502	4.720999098401513	1.4390929435133593	115.11008967288805	5.110089672888051	12.81046196411013	1.3531455743561074	4.944973776731608	1.5938658359066373	5.294705326543032	1.8869865262128502	104.39643183777588	-85.48356189176393	2.082822112634645	-40.1483754495181	nan	nan	0.0	141.0	6.308270733058568	12.48573604111236	2.410575739857655	21.41009426869033	0.31941263181200047
